# time[s], delta_E_avg[eV], delta_E_cx_avg[eV], delta_E_el_avg[eV]
  3.760000E-006, -3.011526E-003,  1.274955E-002, -1.576108E-002
  3.770000E-006, -1.744787E-003, -3.434754E-003,  1.689967E-003
  3.780000E-006, -7.393933E-003, -1.222848E-002,  4.834543E-003
  3.790000E-006, -2.190062E-002, -1.795879E-002, -3.941834E-003
  3.800000E-006, -1.868111E-002, -1.550494E-002, -3.176162E-003
  3.810000E-006,  1.868827E-002,  1.316967E-002,  5.518592E-003
  3.820000E-006,  6.742766E-003,  8.991960E-003, -2.249193E-003
  3.830000E-006, -5.637601E-003,  1.651175E-003, -7.288775E-003
  3.840000E-006,  9.296651E-003,  1.733785E-003,  7.562866E-003
  3.850000E-006, -8.483875E-003, -1.263756E-002,  4.153683E-003
  3.860000E-006,  2.898162E-003,  3.563319E-003, -6.651576E-004
  3.870000E-006,  4.755291E-003,  4.679099E-003,  7.619175E-005
  3.880000E-006, -5.859261E-003, -1.278512E-003, -4.580749E-003
  3.890000E-006, -1.292608E-003, -3.177100E-003,  1.884492E-003
  3.900000E-006,  5.846352E-003,  1.220626E-002, -6.359909E-003
  3.910000E-006,  1.031626E-002,  7.322393E-003,  2.993868E-003
  3.920000E-006, -1.691290E-002, -1.603588E-002, -8.770187E-004
  3.930000E-006,  1.658909E-003,  5.236469E-003, -3.577561E-003
  3.940000E-006,  2.375720E-004,  9.468357E-004, -7.092638E-004
  3.950000E-006,  1.291835E-002,  4.108237E-003,  8.810111E-003
  3.960000E-006, -6.536873E-003, -4.382414E-003, -2.154459E-003
  3.970000E-006, -1.240299E-002, -6.703546E-003, -5.699440E-003
  3.980000E-006,  1.949652E-002,  1.507560E-002,  4.420924E-003
  3.990000E-006,  5.686152E-003,  3.185852E-003,  2.500300E-003
  4.000000E-006,  3.835660E-003,  3.080267E-003,  7.553932E-004
  4.010000E-006, -2.103287E-003, -2.743848E-003,  6.405607E-004
  4.020000E-006,  5.107006E-003,  2.306125E-003,  2.800881E-003
  4.030000E-006,  1.227872E-002,  6.340062E-003,  5.938662E-003
  4.040000E-006,  1.804596E-003, -9.428356E-004,  2.747432E-003
  4.050000E-006, -2.026084E-003, -3.019569E-003,  9.934846E-004
  4.060000E-006, -2.471766E-003, -4.608659E-003,  2.136893E-003
  4.070000E-006,  3.074423E-003,  2.908506E-003,  1.659171E-004
  4.080000E-006,  2.304027E-003,  2.677459E-003, -3.734320E-004
  4.090000E-006,  5.079417E-003, -3.434307E-004,  5.422848E-003
  4.100000E-006,  6.345073E-003,  2.874334E-003,  3.470739E-003
  4.110000E-006, -1.599582E-002, -1.838517E-002,  2.389348E-003
  4.120000E-006,  7.365929E-003,  6.602292E-003,  7.636367E-004
  4.130000E-006,  1.572980E-002,  4.190001E-003,  1.153980E-002
  4.140000E-006, -2.044155E-002, -1.940883E-002, -1.032715E-003
  4.150000E-006, -8.504815E-003,  2.253984E-003, -1.075880E-002
  4.160000E-006, -3.037556E-003, -8.315950E-004, -2.205961E-003
  4.170000E-006, -1.515164E-002, -1.582241E-002,  6.707664E-004
  4.180000E-006,  1.758306E-002,  1.284278E-002,  4.740276E-003
  4.190000E-006,  2.385510E-003, -3.421356E-003,  5.806866E-003
  4.200000E-006,  3.147919E-002,  2.403760E-002,  7.441589E-003
  4.210000E-006,  1.008594E-002,  8.359287E-003,  1.726652E-003
  4.220000E-006,  1.995480E-002,  1.146043E-002,  8.494366E-003
  4.230000E-006,  8.046702E-003,  3.545295E-003,  4.501407E-003
  4.240000E-006, -1.642747E-002, -9.581507E-003, -6.845965E-003
  4.250000E-006,  1.056845E-003,  1.938073E-003, -8.812277E-004
  4.260000E-006, -1.638962E-003, -2.504896E-004, -1.388472E-003
  4.270000E-006, -1.816928E-002, -1.031402E-002, -7.855254E-003
  4.280000E-006,  1.151593E-002,  6.888683E-003,  4.627245E-003
  4.290000E-006,  4.627901E-003,  7.493673E-003, -2.865772E-003
  4.300000E-006,  7.751027E-003,  4.854277E-003,  2.896750E-003
  4.310000E-006, -4.709080E-003, -4.113821E-003, -5.952590E-004
  4.320000E-006, -2.250708E-002, -1.828204E-002, -4.225041E-003
  4.330000E-006, -1.531240E-002, -1.568692E-002,  3.745188E-004
  4.340000E-006, -1.131666E-002, -8.547597E-003, -2.769062E-003
  4.350000E-006, -7.291238E-004,  1.663853E-003, -2.392977E-003
  4.360000E-006, -3.876525E-003, -8.279677E-003,  4.403152E-003
  4.370000E-006,  1.722827E-004,  4.741952E-004, -3.019125E-004
  4.380000E-006, -4.579971E-003, -3.208515E-003, -1.371456E-003
  4.390000E-006, -6.333095E-003, -5.923820E-003, -4.092756E-004
  4.400000E-006, -8.075225E-003, -1.203643E-003, -6.871582E-003
  4.410000E-006, -8.401545E-003, -3.422232E-003, -4.979313E-003
  4.420000E-006,  5.325219E-003,  6.505093E-003, -1.179874E-003
  4.430000E-006,  6.955984E-003,  1.001734E-003,  5.954250E-003
  4.440000E-006,  7.212321E-003,  2.355140E-003,  4.857181E-003
  4.450000E-006, -2.002806E-003, -3.063714E-003,  1.060908E-003
  4.460000E-006, -6.306365E-003, -3.203108E-003, -3.103257E-003
  4.470000E-006,  1.724668E-003,  4.465420E-003, -2.740752E-003
  4.480000E-006, -2.817810E-003, -6.149030E-003,  3.331220E-003
  4.490000E-006, -3.977349E-003, -2.666957E-003, -1.310391E-003
  4.500000E-006, -7.663711E-003,  1.182052E-003, -8.845763E-003
  4.510000E-006,  3.505765E-003,  3.073732E-003,  4.320324E-004
  4.520000E-006, -5.414123E-003, -1.683143E-003, -3.730980E-003
  4.530000E-006, -1.348933E-003, -5.642327E-003,  4.293395E-003
  4.540000E-006,  2.427543E-002,  1.811447E-002,  6.160961E-003
  4.550000E-006,  1.059804E-002,  8.118773E-003,  2.479266E-003
  4.560000E-006, -5.612395E-003,  2.007095E-003, -7.619490E-003
  4.570000E-006, -2.034450E-002, -1.349721E-002, -6.847294E-003
  4.580000E-006, -1.416323E-002, -1.159317E-002, -2.570063E-003
  4.590000E-006,  5.402215E-003,  1.056820E-003,  4.345396E-003
  4.600000E-006, -1.242025E-004, -6.105380E-004,  4.863355E-004
  4.610000E-006, -1.282362E-002, -9.213567E-003, -3.610056E-003
  4.620000E-006,  1.573406E-002,  6.152503E-003,  9.581555E-003
  4.630000E-006,  2.479316E-002,  1.358561E-002,  1.120755E-002
  4.640000E-006, -1.814666E-002, -1.458036E-002, -3.566301E-003
  4.650000E-006,  2.367598E-003,  1.740360E-003,  6.272379E-004
  4.660000E-006, -1.303578E-002, -5.631900E-003, -7.403878E-003
  4.670000E-006,  2.377669E-003,  4.831200E-003, -2.453530E-003
  4.680000E-006, -1.370724E-002, -1.471415E-002,  1.006911E-003
  4.690000E-006, -4.216633E-003, -1.694471E-003, -2.522163E-003
  4.700000E-006,  5.736079E-003,  8.164506E-003, -2.428427E-003
  4.710000E-006,  8.904868E-003,  7.087769E-003,  1.817099E-003
  4.720000E-006,  6.142568E-003,  7.094436E-003, -9.518684E-004
  4.730000E-006, -1.939661E-003,  5.428334E-004, -2.482494E-003
  4.740000E-006,  1.354789E-002,  1.259851E-002,  9.493780E-004
  4.750000E-006,  9.839974E-003,  1.652607E-002, -6.686100E-003
  4.760000E-006, -1.639721E-002, -2.006844E-002,  3.671229E-003
  4.770000E-006,  6.437473E-003,  9.219924E-003, -2.782451E-003
  4.780000E-006, -3.693515E-003, -5.371474E-003,  1.677959E-003
  4.790000E-006,  3.080535E-003,  6.223753E-003, -3.143218E-003
  4.800000E-006,  1.471023E-003, -3.992837E-003,  5.463860E-003
  4.810000E-006,  1.079428E-002,  1.224839E-002, -1.454107E-003
  4.820000E-006,  5.948456E-003,  3.353190E-003,  2.595267E-003
  4.830000E-006, -2.268605E-002, -1.449056E-002, -8.195484E-003
  4.840000E-006,  2.838087E-002,  2.326040E-002,  5.120472E-003
  4.850000E-006, -1.291343E-003,  6.661363E-003, -7.952705E-003
  4.860000E-006,  3.851738E-003,  5.218153E-003, -1.366415E-003
  4.870000E-006,  1.386216E-002,  1.367741E-002,  1.847550E-004
  4.880000E-006,  2.523322E-002,  1.910085E-002,  6.132372E-003
  4.890000E-006, -1.101369E-002, -2.569488E-003, -8.444203E-003
  4.900000E-006, -9.390994E-003, -9.089475E-003, -3.015197E-004
  4.910000E-006,  1.025964E-002,  5.173522E-003,  5.086113E-003
  4.920000E-006,  7.531983E-003,  9.938460E-003, -2.406477E-003
  4.930000E-006, -1.996505E-002, -9.604784E-003, -1.036027E-002
  4.940000E-006, -8.037226E-003, -8.096285E-003,  5.905892E-005
  4.950000E-006,  1.038675E-003, -5.909138E-003,  6.947813E-003
  4.960000E-006,  1.327228E-002,  1.408825E-002, -8.159654E-004
  4.970000E-006, -1.886959E-003,  6.347833E-003, -8.234792E-003
  4.980000E-006, -8.794669E-003, -2.575391E-003, -6.219278E-003
  4.990000E-006, -5.641316E-003, -1.064888E-002,  5.007566E-003
  5.000000E-006, -1.173088E-002, -9.193567E-003, -2.537308E-003
  5.010000E-006, -7.127473E-003, -6.708660E-003, -4.188131E-004
  5.020000E-006, -1.888364E-002, -2.059471E-002,  1.711070E-003
  5.030000E-006, -2.463200E-003, -6.466059E-003,  4.002859E-003
  5.040000E-006,  7.827947E-003,  9.131137E-003, -1.303190E-003
  5.050000E-006, -1.019291E-002, -1.246112E-002,  2.268210E-003
  5.060000E-006, -2.987023E-003,  1.636952E-004, -3.150718E-003
  5.070000E-006, -8.963885E-003, -1.301351E-002,  4.049629E-003
  5.080000E-006,  1.714555E-003,  7.907193E-003, -6.192638E-003
  5.090000E-006,  5.136904E-003,  3.386726E-003,  1.750178E-003
  5.100000E-006, -2.434287E-003,  1.126421E-003, -3.560708E-003
  5.110000E-006,  1.459471E-002,  1.462683E-002, -3.211174E-005
  5.120000E-006,  5.164958E-003, -4.950967E-005,  5.214468E-003
  5.130000E-006,  1.961117E-003,  7.336253E-003, -5.375136E-003
  5.140000E-006, -1.174859E-002, -9.575815E-003, -2.172778E-003
  5.150000E-006, -3.554065E-003,  6.080319E-003, -9.634383E-003
  5.160000E-006,  2.744712E-003, -2.818242E-003,  5.562954E-003
  5.170000E-006, -5.546592E-003,  3.516610E-003, -9.063202E-003
  5.180000E-006,  4.495899E-003, -4.174228E-003,  8.670127E-003
  5.190000E-006, -1.181941E-003, -6.030029E-004, -5.789382E-004
  5.200000E-006,  1.826021E-003,  1.123663E-002, -9.410606E-003
  5.210000E-006, -9.902827E-003, -4.324999E-003, -5.577828E-003
  5.220000E-006,  8.254857E-003,  1.049280E-002, -2.237942E-003
  5.230000E-006, -2.006600E-003, -1.425486E-003, -5.811146E-004
  5.240000E-006,  1.038328E-002,  1.339634E-002, -3.013064E-003
  5.250000E-006, -1.206420E-002, -7.165756E-003, -4.898445E-003
  5.260000E-006, -6.330619E-003, -1.006374E-002,  3.733120E-003
  5.270000E-006, -1.076008E-002, -7.331001E-003, -3.429080E-003
  5.280000E-006,  1.233315E-003,  6.164303E-003, -4.930988E-003
  5.290000E-006, -5.646778E-003, -1.571458E-003, -4.075320E-003
  5.300000E-006,  1.605518E-002,  1.381138E-002,  2.243803E-003
  5.310000E-006, -1.274656E-003,  2.270806E-003, -3.545462E-003
  5.320000E-006,  1.060811E-002,  9.168491E-003,  1.439615E-003
  5.330000E-006,  1.323854E-002,  1.574690E-002, -2.508354E-003
  5.340000E-006,  2.877611E-005, -3.322762E-003,  3.351538E-003
  5.350000E-006, -1.700650E-002, -1.179926E-002, -5.207237E-003
  5.360000E-006,  1.252407E-002,  1.121351E-002,  1.310553E-003
  5.370000E-006,  1.604506E-002,  1.265718E-002,  3.387884E-003
  5.380000E-006,  9.992034E-004,  3.974349E-003, -2.975146E-003
  5.390000E-006, -7.308097E-003, -2.573397E-003, -4.734700E-003
  5.400000E-006, -5.540548E-003, -1.318628E-003, -4.221920E-003
  5.410000E-006,  2.507105E-003,  1.103407E-003,  1.403697E-003
  5.420000E-006, -1.577829E-002, -8.215406E-003, -7.562888E-003
  5.430000E-006,  7.566581E-003,  7.260790E-003,  3.057905E-004
  5.440000E-006, -8.146544E-003, -1.035629E-002,  2.209741E-003
  5.450000E-006,  2.034196E-003,  4.232228E-003, -2.198032E-003
  5.460000E-006, -5.010992E-003, -2.528551E-003, -2.482442E-003
  5.470000E-006,  3.948281E-003,  4.859187E-003, -9.109058E-004
  5.480000E-006,  1.142703E-002,  1.728196E-002, -5.854927E-003
  5.490000E-006,  1.557620E-002,  5.851801E-003,  9.724404E-003
  5.500000E-006,  1.173990E-002,  1.024762E-002,  1.492277E-003
  5.510000E-006, -8.781281E-003, -1.270913E-003, -7.510368E-003
  5.520000E-006, -8.232495E-003, -2.272832E-003, -5.959663E-003
  5.530000E-006,  1.059750E-002,  1.635183E-002, -5.754327E-003
  5.540000E-006,  5.740192E-003,  2.082205E-003,  3.657987E-003
  5.550000E-006, -1.322094E-003,  1.561518E-003, -2.883611E-003
  5.560000E-006,  8.868990E-003,  7.530412E-003,  1.338579E-003
  5.570000E-006,  1.255630E-002,  4.645967E-003,  7.910336E-003
  5.580000E-006, -9.396295E-003, -6.195186E-003, -3.201109E-003
  5.590000E-006,  5.359341E-003,  5.072775E-003,  2.865657E-004
  5.600000E-006, -1.489798E-003, -2.246442E-003,  7.566441E-004
  5.610000E-006,  3.322151E-003,  3.078506E-003,  2.436444E-004
  5.620000E-006, -2.186336E-003,  3.585232E-003, -5.771569E-003
  5.630000E-006,  6.234181E-004, -2.223112E-003,  2.846530E-003
  5.640000E-006, -5.088020E-003,  2.775196E-003, -7.863216E-003
  5.650000E-006, -4.835986E-003, -3.568087E-003, -1.267899E-003
  5.660000E-006, -7.126960E-003, -7.906985E-003,  7.800253E-004
  5.670000E-006, -2.061199E-002, -2.133023E-002,  7.182403E-004
  5.680000E-006,  8.254625E-004, -4.762133E-003,  5.587595E-003
  5.690000E-006,  5.725236E-003,  8.599623E-003, -2.874388E-003
  5.700000E-006,  1.035172E-002,  7.481081E-003,  2.870641E-003
  5.710000E-006,  8.696867E-003,  1.170889E-002, -3.012026E-003
  5.720000E-006, -1.931827E-003,  2.735472E-003, -4.667298E-003
  5.730000E-006, -1.412206E-002, -4.329799E-003, -9.792264E-003
  5.740000E-006, -5.628911E-003,  1.777105E-003, -7.406015E-003
  5.750000E-006,  5.076560E-004,  1.047400E-002, -9.966342E-003
  5.760000E-006, -2.327109E-002, -1.176027E-002, -1.151082E-002
  5.770000E-006,  1.288761E-002,  1.220851E-002,  6.791027E-004
  5.780000E-006,  8.888032E-003,  1.871480E-003,  7.016552E-003
  5.790000E-006, -3.193487E-004,  2.383756E-004, -5.577243E-004
  5.800000E-006, -1.467320E-002, -1.085769E-002, -3.815505E-003
  5.810000E-006, -9.010673E-003, -6.709267E-003, -2.301406E-003
  5.820000E-006, -1.412701E-002, -8.746515E-003, -5.380490E-003
  5.830000E-006,  2.153836E-003,  7.345608E-003, -5.191772E-003
  5.840000E-006,  3.489432E-003,  1.144114E-003,  2.345318E-003
  5.850000E-006, -9.832471E-003, -5.050484E-003, -4.781986E-003
  5.860000E-006,  1.880887E-002,  1.701355E-002,  1.795322E-003
  5.870000E-006,  4.993516E-003,  7.268030E-003, -2.274514E-003
  5.880000E-006, -1.276779E-002, -4.681801E-003, -8.085989E-003
  5.890000E-006, -2.619120E-003, -9.349151E-004, -1.684204E-003
  5.900000E-006,  1.300278E-002,  1.597163E-003,  1.140562E-002
  5.910000E-006, -6.043048E-003, -1.904590E-003, -4.138458E-003
  5.920000E-006,  2.048687E-002,  2.106336E-002, -5.764934E-004
  5.930000E-006, -7.725644E-003, -6.413628E-003, -1.312016E-003
  5.940000E-006,  5.261075E-003,  6.647471E-003, -1.386396E-003
  5.950000E-006,  5.816914E-004,  4.169318E-003, -3.587627E-003
  5.960000E-006, -9.058434E-003, -4.371500E-003, -4.686934E-003
  5.970000E-006, -1.263079E-002, -3.258368E-003, -9.372420E-003
  5.980000E-006,  4.985205E-003,  4.594179E-003,  3.910259E-004
  5.990000E-006,  2.624027E-003,  1.381968E-003,  1.242059E-003
  6.000000E-006, -2.910272E-003, -3.790101E-003,  8.798289E-004
  6.010000E-006,  1.516693E-003, -5.904428E-003,  7.421121E-003
  6.020000E-006,  3.095900E-003, -2.919939E-004,  3.387894E-003
  6.030000E-006,  5.349526E-003,  1.365800E-002, -8.308473E-003
  6.040000E-006,  4.004247E-003,  7.096702E-005,  3.933280E-003
  6.050000E-006,  7.150131E-003, -1.181627E-003,  8.331758E-003
  6.060000E-006,  2.102121E-002,  1.982448E-002,  1.196728E-003
  6.070000E-006,  7.678855E-003,  3.224168E-003,  4.454688E-003
  6.080000E-006,  1.041827E-002,  1.948207E-002, -9.063805E-003
  6.090000E-006, -4.221696E-003, -5.753602E-003,  1.531905E-003
  6.100000E-006, -7.474685E-005, -2.571956E-003,  2.497209E-003
  6.110000E-006, -4.263824E-003, -1.316196E-003, -2.947628E-003
  6.120000E-006, -2.717645E-002, -1.586398E-002, -1.131247E-002
  6.130000E-006,  6.675385E-003,  3.072899E-004,  6.368095E-003
  6.140000E-006,  1.310931E-002,  3.584996E-003,  9.524317E-003
  6.150000E-006, -1.382652E-002, -7.822109E-003, -6.004414E-003
  6.160000E-006, -4.546938E-003, -1.518618E-004, -4.395076E-003
  6.170000E-006, -1.629060E-002, -1.336181E-002, -2.928798E-003
  6.180000E-006, -2.363027E-003,  4.165987E-003, -6.529015E-003
  6.190000E-006,  5.145137E-003,  9.961598E-003, -4.816461E-003
  6.200000E-006, -1.884190E-003, -1.674751E-003, -2.094387E-004
  6.210000E-006,  3.957248E-003, -1.348152E-003,  5.305401E-003
  6.220000E-006,  4.939900E-003, -1.844078E-004,  5.124308E-003
  6.230000E-006,  5.053150E-003,  7.408952E-003, -2.355802E-003
  6.240000E-006,  1.481724E-003,  1.299361E-003,  1.823630E-004
  6.250000E-006, -1.226500E-002, -1.168872E-002, -5.762809E-004
  6.260000E-006, -6.649446E-003, -7.473932E-003,  8.244853E-004
  6.270000E-006,  3.309618E-003,  7.847156E-003, -4.537538E-003
  6.280000E-006, -1.236800E-002, -1.150440E-002, -8.636003E-004
  6.290000E-006, -3.782701E-003, -5.854947E-003,  2.072247E-003
  6.300000E-006,  1.231446E-002,  9.532453E-003,  2.782011E-003
  6.310000E-006, -3.882290E-004,  2.337627E-003, -2.725856E-003
  6.320000E-006, -9.046559E-003, -1.062237E-002,  1.575814E-003
  6.330000E-006,  9.395072E-003,  9.400294E-003, -5.221707E-006
  6.340000E-006, -3.493187E-003,  1.916074E-003, -5.409262E-003
  6.350000E-006,  3.812554E-003,  7.805882E-004,  3.031966E-003
  6.360000E-006,  3.082646E-003, -1.662893E-003,  4.745538E-003
  6.370000E-006, -3.684669E-003,  3.345632E-003, -7.030301E-003
  6.380000E-006,  1.118524E-002,  1.266834E-002, -1.483103E-003
  6.390000E-006, -6.988071E-003, -1.024255E-002,  3.254478E-003
  6.400000E-006, -3.241338E-004, -6.872125E-003,  6.547991E-003
  6.410000E-006,  8.504934E-004, -6.218454E-003,  7.068947E-003
  6.420000E-006, -6.989223E-004, -8.184015E-003,  7.485093E-003
  6.430000E-006, -1.059467E-002, -2.358785E-003, -8.235881E-003
  6.440000E-006,  1.448279E-002,  1.141225E-002,  3.070543E-003
  6.450000E-006, -4.275366E-003, -4.681542E-003,  4.061759E-004
  6.460000E-006,  9.414353E-003,  2.267320E-003,  7.147033E-003
  6.470000E-006, -1.991712E-003,  7.962693E-003, -9.954405E-003
  6.480000E-006,  9.430702E-003,  8.906848E-003,  5.238543E-004
  6.490000E-006, -2.779457E-003, -2.863927E-003,  8.446972E-005
  6.500000E-006,  4.637803E-003,  6.526350E-003, -1.888547E-003
  6.510000E-006, -1.815996E-003, -1.238652E-003, -5.773438E-004
  6.520000E-006,  9.209251E-003,  6.436477E-003,  2.772774E-003
  6.530000E-006, -7.333307E-003,  3.627587E-003, -1.096089E-002
  6.540000E-006, -1.151573E-003, -2.491474E-004, -9.024254E-004
  6.550000E-006,  1.032050E-002, -4.279573E-004,  1.074846E-002
  6.560000E-006, -6.140389E-003,  7.026990E-004, -6.843089E-003
  6.570000E-006, -1.359124E-002, -3.191114E-003, -1.040012E-002
  6.580000E-006,  4.331339E-003,  1.201728E-002, -7.685938E-003
  6.590000E-006,  2.233924E-003,  5.731789E-003, -3.497866E-003
  6.600000E-006,  1.253451E-003, -2.210301E-003,  3.463752E-003
  6.610000E-006,  1.530112E-002,  1.902710E-002, -3.725977E-003
  6.620000E-006,  1.058966E-002,  6.257808E-003,  4.331847E-003
  6.630000E-006, -1.670389E-003,  7.650005E-003, -9.320394E-003
  6.640000E-006,  1.718874E-002,  1.099537E-002,  6.193374E-003
  6.650000E-006, -5.573671E-003, -8.594580E-003,  3.020909E-003
  6.660000E-006,  2.763750E-003,  1.009356E-003,  1.754394E-003
  6.670000E-006,  3.125348E-003,  1.355653E-003,  1.769695E-003
  6.680000E-006, -4.249868E-003,  2.534197E-003, -6.784064E-003
  6.690000E-006,  6.992361E-003,  3.474427E-003,  3.517934E-003
  6.700000E-006,  7.843614E-003,  7.526564E-003,  3.170505E-004
  6.710000E-006, -1.753487E-003, -1.731408E-003, -2.207823E-005
  6.720000E-006,  1.521770E-003,  2.699144E-004,  1.251856E-003
  6.730000E-006, -5.019556E-003,  7.426253E-003, -1.244581E-002
  6.740000E-006,  1.957223E-004,  5.641902E-003, -5.446180E-003
  6.750000E-006, -3.696801E-004, -8.135768E-003,  7.766088E-003
  6.760000E-006, -6.757261E-003, -8.028610E-003,  1.271349E-003
  6.770000E-006,  1.225225E-002,  1.453974E-002, -2.287495E-003
  6.780000E-006, -1.594928E-002, -1.809634E-002,  2.147066E-003
  6.790000E-006,  5.493623E-003,  1.038789E-003,  4.454834E-003
  6.800000E-006, -9.308220E-003, -1.548445E-003, -7.759775E-003
  6.810000E-006, -3.836044E-003,  2.594935E-003, -6.430979E-003
  6.820000E-006,  5.906884E-003,  3.259740E-003,  2.647143E-003
  6.830000E-006,  6.121390E-003,  7.357851E-003, -1.236461E-003
  6.840000E-006,  1.269707E-002,  1.496501E-002, -2.267941E-003
  6.850000E-006, -9.962537E-003, -6.289794E-003, -3.672742E-003
  6.860000E-006,  1.620045E-002,  7.702590E-003,  8.497864E-003
  6.870000E-006, -6.811538E-003, -8.582167E-003,  1.770629E-003
  6.880000E-006,  2.603482E-003,  1.438608E-003,  1.164874E-003
  6.890000E-006, -2.856344E-003, -9.488761E-004, -1.907468E-003
  6.900000E-006, -1.329733E-003, -3.556282E-004, -9.741047E-004
  6.910000E-006, -2.187271E-003,  1.109834E-003, -3.297105E-003
  6.920000E-006, -8.744609E-003,  7.135363E-003, -1.587997E-002
  6.930000E-006, -6.217586E-003, -1.998789E-003, -4.218798E-003
  6.940000E-006,  1.379274E-003,  2.370711E-003, -9.914365E-004
  6.950000E-006,  3.403202E-004,  1.682603E-004,  1.720599E-004
  6.960000E-006, -4.544133E-003, -9.172068E-003,  4.627936E-003
  6.970000E-006, -1.840786E-002, -1.277617E-002, -5.631691E-003
  6.980000E-006,  2.673967E-002,  2.369971E-002,  3.039953E-003
  6.990000E-006,  4.032942E-003,  5.663626E-003, -1.630684E-003
  7.000000E-006,  4.811977E-003,  4.319334E-003,  4.926429E-004
  7.010000E-006, -1.698995E-002, -1.424690E-002, -2.743047E-003
  7.020000E-006,  2.731389E-003,  2.460156E-003,  2.712331E-004
  7.030000E-006, -1.315420E-002, -1.337922E-002,  2.250187E-004
